area,item,total,exports,imports,prod_output,prod_input,demand,food_demand,start_stock,other_demand,prod_demand,non_prod_demand,additional_demand,additional_pos_demand,additional_neg_demand,export_frac,prod_frac,food_frac,other_frac
Grenada,Tomatoes and products,1000.0,0.0,0.0,1000.0,0.0,1000,1000,0.0,0,0.0,1000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Grenada,"Vegetables, Other",9796.0,0.0,1796.0,8000.0,0.0,8996,7999,0.0,997,0.0,7200,800.0,800.0,-0.0,0.0,0.0,0.8165577786851776,0.18344222131482238
Grenada,Wheat and products,7849.798632198947,858.7986321989472,5911.0,0.0,0.0,6991,4998,3931.7986321989474,1993,89.79863219894715,1849,-1938.7986321989472,0.0,1938.7986321989472,0.10940390606661636,0.0,0.6367042307937422,0.25389186313964146
Grenada,Wine,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Grenada,Wool (Clean Eq.),0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Grenada,Yams,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Abaca,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,"Alcohol, Non-Food",252000.0,127212.0,0.0,252000.0,0.0,110000,0,0.0,110000,0.0,237212,14788.0,14788.0,-0.0,0.5048095238095238,0.0,0.0,0.4951904761904762
Guatemala,Apples and products,45979.85436173919,8924.976306310393,20979.854361739195,25000.0,1000.3857866007216,33993,23996,0.0,9997,846.507731171919,22092,2061.4922688280813,2061.4922688280813,-0.0,0.19410623261427845,0.02175704556892124,0.5218807308786862,0.2622559909381139
Guatemala,Asses,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Bananas,4056864.755975623,2416453.777487642,1864.7559756228238,4055000.0,97641.00000000004,644357,634999,0.0,9358,161540.02151201907,2995047,898412.9784879809,898412.9784879809,-0.0,0.5956456334730628,0.024068093435004996,0.15652456717090907,0.2237617059210232
Guatemala,Barley and products,18.0,0.0,0.0,18.0,0.0,18,0,0.0,18,0.0,18,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Guatemala,Beans,152790.60205642745,1462.4407314062755,18790.60205642746,134000.0,8000.999999999997,127001,127001,1998.0,0,6965.838674978816,110708,16326.161325021185,16326.161325021185,-0.0,0.009571535891102635,0.05236578619570548,0.8312095003925501,0.1068531775206418
Guatemala,Beer,343788.0,13793.0,121684.0,220000.0,0.0,329995,328998,2104.0,997,0.0,222104,-2104.0,0.0,2104.0,0.040120655752964036,0.0,0.9569793011972495,0.0029000430497864963
Guatemala,"Beverages, Alcoholic",52230.0,15138.0,3230.0,49000.0,0.0,34997,34997,0.0,0,0.0,46905,2095.0,2095.0,-0.0,0.2898334290637565,0.0,0.6700555236454145,0.040111047290829024
Guatemala,"Beverages, Fermented",1000.0,0.0,0.0,1000.0,0.0,1000,1000,0.0,0,0.0,1000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Guatemala,Bovine Meat,229561.0,4157.000014019379,18561.0,211000.0,0.0,224994,208998,0.0,15996,1.401937933257636e-05,210590,409.9999859806207,409.9999859806207,-0.0,0.018108476675129395,0.0,0.9104246801503739,0.07146684317449666
Guatemala,Buffaloes,30.000000000000004,0.0,30.000000000000004,0.0,30.000000000000004,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,"Butter, Ghee",2999.0,0.0,999.0,2000.0000000000002,0.0,2999,2999,0.0,0,0.0,2000,2.2737367544323206e-13,2.2737367544323206e-13,-0.0,0.0,0.0,1.0,0.0
Guatemala,"Camelids, other",3.0,0.0,3.0,0.0,3.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,Camels,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Cassava and products,6001.0,0.0,2818.6652058358322,3000.0,3000.0,3001,3001,182.33479416416822,0,1591.3347941641682,1591,-182.33479416416822,0.0,182.33479416416822,0.0,0.4999166805532411,0.5000833194467589,0.0
Guatemala,Cattle,1057860.9354368686,897.9354368682267,209.8142181351704,1057651.0,1056963.0000000002,0,0,0.12121873279102147,0,1057651.1212187328,0,-0.12121873279102147,0.0,0.12121873279102147,0.0008488218127625662,0.9991511781872373,0.0,0.0
Guatemala,"Cereals, Other",997.9999999999998,0.0,997.9999999999998,0.0,997.9999999999998,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,"Citrus, Other",69000.0,0.0,0.0,69000.0,0.0,60000,5000,0.0,55000,0.0,60000,9000.0,9000.0,-0.0,0.0,0.0,0.07246376811594203,0.927536231884058
Guatemala,Cloves,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Cocoa Beans and products,15823.0,0.0,2823.0,13000.0,0.0,11999,0,0.0,11999,0.0,9176,3824.0,3824.0,-0.0,0.0,0.0,0.0,1.0
Guatemala,Coconut Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Coconuts - Incl Copra,12846.0,648.7379329462582,846.0,12000.0,0.0,11000,11000,0.0,0,186.73793294625804,10616,1197.262067053742,1197.262067053742,-0.0,0.05050116245883996,0.0,0.856297680211739,0.09320115732942097
Guatemala,Coffee and products,229954.0,163994.0,4954.0,225000.0,0.0,55997,41998,0.0,13999,0.0,215037,9963.0,9963.0,-0.0,0.7131600233090096,0.0,0.1826365273054611,0.10420344938552928
Guatemala,Copra Cake,927.0,0.0,927.0,0.0,927.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,Cotton lint,32339.0,4.0,31278.0,900.0,0.0,32335,0,161.0,32335,0.0,1061,-161.0,0.0,161.0,0.00012368966263644516,0.0,0.0,0.9998763103373636
Guatemala,Cottonseed,1000.0,0.0,0.0,1000.0,998.0,0,0,0.0,0,998.0,0,2.0,2.0,-0.0,0.0,0.998,0.0,0.002
Guatemala,Cottonseed Cake,6.0,0.0,0.0,6.0,6.0,0,0,0.0,0,6.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,Cottonseed Oil,7.0,0.0,0.0,7.0,0.0,7,0,0.0,7,0.0,7,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Guatemala,Dates,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Eggs,270777.60790727224,908.8795334482667,2777.607907272245,268000.0,22818.99999999999,228188,228188,0.0,0,22667.27162617601,226471,18861.72837382399,18861.72837382399,-0.0,0.0033565535218093526,0.08427210867382488,0.8427137006031272,0.06965763720123849
Guatemala,"Fats, Animals, Raw",12916.0,0.0,916.0,12000.0,0.0,11993,6996,0.0,4997,0.0,11077,923.0,923.0,-0.0,0.0,0.0,0.5416537627748529,0.4583462372251471
Guatemala,"Fish, Seafood",105638.01693187388,10161.016931873879,57860.99871950589,43050.0,42150.0,53327,53321,4727.018212367981,6,18065.01821236798,29712,-4727.018212367981,0.0,4727.018212367981,0.09618712303570347,0.39900408228206896,0.5047519969480949,5.6797734132678854e-05
Guatemala,Fodder crops,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,"Fruits, Other",547089.6000997784,150549.56556297868,16089.600099778405,531000.0,1000.3857866007215,310997,310997,5998.0,0,2431.351249800992,444026,84542.648750199,84542.648750199,-0.0,0.2751826493055642,0.0018285593190188057,0.5684571593817178,0.15453163199369918
Guatemala,Goats,15274.85387888707,23.669061321706707,92.85387888707042,15182.0,15251.000000000005,0,0,0.0,0,15181.815182434642,0,0.1848175653576618,0.1848175653576618,-0.0,0.0015495442057499565,0.9984383563288919,0.0,1.2099465358101851e-05
Guatemala,Grapefruit and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Grapes and products (excl wine),32677.0,0.0,13677.0,19000.0,0.0,31001,31001,0.0,0,0.0,17324,1676.0,1676.0,-0.0,0.0,0.0,0.9487101019065398,0.05128989809346023
Guatemala,Grazing,38355263.0,0.0,0.0,38355263.0,38355263.0,0,0,0.0,0,38355263.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,Groundnut Cake,5080.0,0.0,4848.954518606025,231.0,5080.0,0,0,0.04548139397519435,0,231.0454813939752,0,-0.04548139397519435,0.0,0.04548139397519435,0.0,1.0,0.0,0.0
Guatemala,Groundnut Oil,1000.0,0.0,0.0,216.0,0.0,1000,1000,1568.0,0,0.0,1000,-784.0,0.0,784.0,0.0,0.0,1.0,0.0
Guatemala,Groundnuts,27427.428571428572,0.0,15427.42857142857,12000.0,1000.0000000000001,25999,25999,0.0,0,428.57142857142856,11143,428.42857142857144,428.42857142857144,-0.0,0.0,0.03645985249385391,0.9479197049877078,0.015620442518438306
Guatemala,"Hard Fibres, Other",2214.0,1.0,2064.0,120.0,0.0,2213,0,30.0,2213,0.0,150,-30.0,0.0,30.0,0.00045167118337850043,0.0,0.0,0.9995483288166215
Guatemala,Hides and skins,30091.000000000004,734.0,538.0,29553.000000000004,0.0,24894,0,0.0,24894,0.0,25090,4463.000000000004,4463.000000000004,-0.0,0.02439267555082915,0.0,0.0,0.9756073244491709
Guatemala,Honey,6009.0,1009.0,0.0,6000.0,0.0,5000,3000,9.0,2000,0.0,6009,-9.0,0.0,9.0,0.16791479447495425,0.0,0.49925112331502747,0.3328340822100183
Guatemala,Hops,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Horses,20027.097818592607,631.0460943997593,50.097818592602074,19977.0,19313.0,0,0,0.0,0,19893.948275807154,0,83.05172419284645,83.05172419284645,-0.0,0.03150961263163719,0.9643434198474,0.0,0.004146967520962699
Guatemala,Jute,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Jute-Like Fibres,273.0,0.0,0.0,273.0,0.0,273,0,0.0,273,0.0,273,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Guatemala,"Lemons, Limes and products",129000.0,3728.0,0.0,129000.0,0.0,107000,107000,0.0,0,0.0,110728,18272.0,18272.0,-0.0,0.02889922480620155,0.0,0.8294573643410853,0.14164341085271318
Guatemala,Maize Germ Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Maize and products,3494828.862915025,2559.8478081892877,1512115.6138622954,1972000.0,1904271.0151068359,1587998,1585999,75977.24905272969,1999,1081523.2490527297,901190,-10713.24905272969,0.0,10713.24905272969,0.0007324672848369826,0.5448824791719529,0.45381306559232304,0.0005719879508871403
Guatemala,"Meat, Other",2000.0,0.0,0.0,2000.0,0.0,2000,2000,0.0,0,0.0,2000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Guatemala,Milk - Excluding Butter,713773.0000000001,553.0755904108642,152773.0,561000.0000000001,0.0,712994,602996,0.0,109998,3.075590410864121,560771,225.9244095892523,225.9244095892523,-0.0,0.0007748620225349853,0.0,0.8448007980128135,0.15442433996465157
Guatemala,Millet and products,998.0,0.0,998.0,0.0,998.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,Mules,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,Mutton & Goat Meat,2000.0,0.0,0.0,1999.9999999999998,0.0,2000,2000,2.2737367544323206e-13,0,0.0,2000,-2.2737367544323206e-13,0.0,2.2737367544323206e-13,0.0,0.0,1.0,0.0
Guatemala,Nuts and products,34770.0,4269.0,770.0,34000.0,0.0,26999,26999,0.0,0,0.0,30498,3502.0,3502.0,-0.0,0.12277825711820535,0.0,0.7765027322404372,0.10071901064135749
Guatemala,Oats,49000.0,0.0,49000.0,0.0,998.0,48002,48002,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.02036734693877551,0.9796326530612245,0.0
Guatemala,"Offals, Edible",23788.000000000004,0.0,788.0,23000.000000000004,0.0,21996,20999,0.0,997,0.0,21208,1792.0000000000036,1792.0000000000036,-0.0,0.0,0.0,0.8827560114343365,0.1172439885656635
Guatemala,"Oil, palm fruit",2896513.0,0.0,0.0,2896513.0,2856569.0,0,0,0.0,0,2856569.0,0,39944.0,39944.0,-0.0,0.0,0.9862096251596316,0.0,0.013790374840368401
Guatemala,"Oilcrops Oil, Other",36999.0,10005.0,14821.0,22000.0,0.0,26994,22998,178.0,3996,0.0,22178,-178.0,0.0,178.0,0.2704127138571313,0.0,0.6215843671450579,0.10800291899781075
Guatemala,"Oilcrops, Other",995.0,0.0,995.0,0.0,0.0,995,0,0.0,995,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Guatemala,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Olive Oil,2000.0,0.0,2000.0,0.0,0.0,2000,1000,0.0,1000,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5
Guatemala,Olives (including preserved),999.0,0.0,999.0,0.0,0.0,999,999,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Guatemala,Onions,177593.0,26285.00237805613,6593.0,171000.0,0.0,131993,130996,0.0,997,0.002378056129965316,151685,19314.99762194387,19314.99762194387,-0.0,0.14800697312425676,0.0,0.7376191629174573,0.11437386395828598
Guatemala,"Oranges, Mandarines",231534.0,8182.0,51534.0,180000.0,0.0,201998,201001,0.0,997,0.0,158646,21354.0,21354.0,-0.0,0.03533822246408735,0.0,0.8681273592647301,0.09653441827118263
Guatemala,Palm Oil,807221.0,709352.5608817579,2221.0,805000.0,0.0,72996,32998,2000.0,39998,10.560881757926985,780117,24872.439118242073,24872.439118242073,-0.0,0.8787588044435884,0.0,0.040878520256534455,0.08036267529987715
Guatemala,Palm kernels,191423.80674638908,24553.806746389084,0.8488681014262445,190000.0,162052.0,4818,0,1422.9578782876488,4818,184195.95787828765,7227,-1422.9578782876488,0.0,1422.9578782876488,0.1282693472861481,0.8465613695306834,0.0,0.025169283183168564
Guatemala,Palmkernel Cake,90749.94568515735,22899.945685157356,7497.576857148455,83134.0,67850.0,0,0,118.36882800889725,0,83252.3688280089,0,-118.36882800889725,0.0,118.36882800889725,0.2523411503143496,0.7476588496856504,0.0,0.0
Guatemala,Palmkernel Oil,80576.0,76576.0,0.0,78000.0,0.0,4000,0,2576.0,4000,0.0,80576,-2576.0,0.0,2576.0,0.9503574265289912,0.0,0.0,0.049642573471008734
Guatemala,Peas,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Pepper,1499.0,432.0,499.0,1000.0,0.0,999,0,0.0,999,0.0,932,68.0,68.0,-0.0,0.28819212808539024,0.0,0.0,0.7118078719146097
Guatemala,Pigmeat,69801.0,4802.0,27188.0,40000.0,0.0,64999,64999,5613.0,0,0.0,42613,-2613.0,0.0,2613.0,0.06879557599461326,0.0,0.9312044240053867,0.0
Guatemala,Pigs,410787.0,0.0,227.00000000000006,410560.0,410787.0,0,0,0.0,0,410560.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,Pimento,1994.0,0.0,1994.0,0.0,0.0,1994,997,0.0,997,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5
Guatemala,Pineapples and products,361533.0,63889.0,2533.0,359000.0,0.0,189995,88997,0.0,100998,0.0,251351,107649.0,107649.0,-0.0,0.17671692487269489,0.0,0.24616563356595386,0.5771174415613513
Guatemala,Plantains,189397.63468979477,156528.62183457986,397.6346897947753,189000.0,17000.000000000004,0,0,0.0,0,18090.987144785096,155040,15869.012855214904,15869.012855214904,-0.0,0.82645499818913,0.08975824871225811,0.0,0.0837867530986118
Guatemala,Potatoes and products,677697.8026927077,36883.542274557076,78697.80269270777,599000.0,83000.00000000004,490999,490999,0.0,0,72464.73958184935,459720,66815.26041815065,66815.26041815065,-0.0,0.054424762966630694,0.12247346777607185,0.7245102434287165,0.09859152582858101
Guatemala,Poultry Birds,242480612.43810993,3729718.135345875,11565612.438110003,230915000.0,238678000.00000003,0,0,0.0,0,230842105.69723597,0,72894.30276402831,72894.30276402831,-0.0,0.01538151070241889,0.984317870200528,0.0,0.0003006190970531042
Guatemala,Poultry Meat,548494.0,5657.0,120494.0,428000.0,0.0,515000,514002,3996.0,998,0.0,400163,27837.0,27837.0,-0.0,0.010313695318453803,0.0,0.937115082389233,0.05257122229231313
Guatemala,"Pulses, Other and products",52000.0,0.0,0.0,52000.0,3001.0,45000,45000,1000.0,0,3001.0,45000,3999.0,3999.0,-0.0,0.0,0.05771153846153846,0.8653846153846154,0.07690384615384616
Guatemala,Rabbits and hares,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Rape and Mustard Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Rape and Mustard Oil,2000.0,0.0,2000.0,0.0,0.0,2000,0,0.0,2000,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Guatemala,Rape and Mustardseed,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Rice and products,204375.94952920644,86.2269100145267,180375.94952920647,24000.0,833.0,203329,189999,0.0,13330,103.27738080807457,23769,127.72261919192543,127.72261919192543,-0.0,0.00042190340993231395,0.004075822042265104,0.9296543964085564,0.06584787813924621
Guatemala,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,"Rodents, other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,"Roots, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Rubber,108700.0,64406.0,0.0,108700.0,0.0,0,0,0.0,0,0.0,64406,44294.0,44294.0,-0.0,0.5925114995400184,0.0,0.0,0.4074885004599816
Guatemala,Rye and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Seed cotton,2626.0,0.0,0.0,2626.0,2626.0,0,0,0.0,0,2626.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,Sesame seed,44828.52183292669,12232.576522388066,9828.521832926694,35000.0,4998.0,26998,26000,0.0,998,9298.054689461373,25102,599.9453105386274,599.9453105386274,-0.0,0.2728748578411345,0.11149151914103385,0.5799878946912524,0.03564572832657916
Guatemala,Sesameseed Cake,1042.0,0.0,0.0,1042.0,1042.0,0,0,0.0,0,1042.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,Sesameseed Oil,2000.0,0.0,0.0,2000.0,0.0,2000,2000,0.0,0,0.0,2000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Guatemala,Sheep,138370.0,0.0,0.0,138370.0,138370.0,0,0,0.0,0,138370.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guatemala,Silk,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Sisal,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,"Soft-Fibres, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Sorghum and products,54000.0,0.0,0.0,54000.0,39247.0,12755,12755,0.0,0,39247.0,12755,1998.0,1998.0,-0.0,0.0,0.7267962962962963,0.2362037037037037,0.037
Guatemala,Soyabean Cake,496973.99999999994,0.0,466945.89029947796,29243.0,496973.99999999994,0,0,785.1097005219744,0,30028.109700521974,0,-785.1097005219744,0.0,785.1097005219744,0.0,1.0,0.0,0.0
Guatemala,Soyabean Oil,95589.0,1016.0991125637147,88589.0,7000.0,0.0,93993,88997,0.0,4996,0.09911256371470081,6420,579.9008874362853,579.9008874362853,-0.0,0.010629874907821137,0.0,0.9310380901568172,0.05833203493536172
Guatemala,Soyabeans,45192.08925393278,0.0,4192.089253932785,41000.0,38999.99999999999,3999,3999,0.0,0,35196.91074606721,3610,2193.0892539327906,2193.0892539327906,-0.0,0.0,0.8629828946579642,0.08848893835223588,0.04852816698979988
Guatemala,"Spices, Other",41136.0,23495.0,136.0,41000.0,0.0,2998,2998,0.0,0,0.0,26357,14643.0,14643.0,-0.0,0.5711542201478024,0.0,0.07288020225593154,0.35596557759626607
Guatemala,Sugar (Raw Equivalent),2666936.676313893,1610525.4271983139,11936.676313892505,2655000.0,39195.0,922797,900997,36996.0,21800,60647.75088442138,2499933,94419.24911557863,94419.24911557863,-0.0,0.603885889568365,0.014696636912344458,0.33783966751145855,0.043577806007831996
Guatemala,Sugar beet,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Sugar cane,27669000.0,0.0,0.0,27669000.0,27391840.969429407,159,0,0.0,159,27391840.969429407,159,277000.03057059273,277000.03057059273,-0.0,0.0,0.989983048517453,0.0,0.010016951482546992
Guatemala,Sugar non-centrifugal,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Sunflower seed,996.0,0.0,996.0,0.0,0.0,996,996,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Guatemala,Sunflowerseed Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Sunflowerseed Oil,4007.0,2.0,4000.0,7.0,0.0,4005,3999,0.0,6,0.0,7,0.0,0.0,-0.0,0.0004991265285749938,0.0,0.9980034938857,0.0014973795857249812
Guatemala,Sweet potatoes,186.99999999999997,179.5192199630597,0.0,187.0,0.0,0,0,0.0,0,142.51921996305973,37,7.480780036940274,7.480780036940274,-0.0,0.9599958286794638,0.0,0.0,0.040004171320536235
Guatemala,"Sweeteners, Other",203870.01564308157,159886.01564308157,21402.996535799513,162000.0,794.9999999999999,43189,41003,20467.01910728206,2186,1480.0191072820603,180987,-20467.01910728206,0.0,20467.01910728206,0.7842546886492446,0.00389954352773396,0.20112324939330262,0.010722518429718789
Guatemala,Tea (including mate),1000.0,0.0,0.0,1000.0,0.0,1000,1000,0.0,0,0.0,1000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Guatemala,Tobacco,31081.0,9168.0,1206.0,29875.0,0.0,20433,0,0.0,20433,0.0,28395,1480.0,1480.0,-0.0,0.2949712042727068,0.0,0.0,0.7050287957272932
Guatemala,Tomatoes and products,450368.0,35575.0122833068,29368.0,421000.0,0.0,347997,347997,0.0,0,0.012283306801689138,354204,66795.9877166932,66795.9877166932,-0.0,0.07899098577897809,0.0,0.7726947740514424,0.14831424016957953
Guatemala,"Vegetables, Other",1702799.0,722501.2377742918,13799.0,1689000.0,0.0,703998,703998,0.0,0,5985.237774291769,1406715,276299.7622257082,276299.7622257082,-0.0,0.4243021271296799,0.0,0.4134357607680061,0.16226211210231403
Guatemala,Wheat and products,663182.7853620715,167.4451700486605,662182.7853620716,1000.0,998.0000000000002,661991,498000,0.0,163991,14.659807977172603,959,26.340192022827395,26.340192022827395,-0.0,0.0002524872082698016,0.0015048641521283334,0.7509241961522143,0.24731845248738762
Guatemala,Wine,4995.0,0.0,4995.0,0.0,0.0,4995,3997,0.0,998,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.8002002002002002,0.1997997997997998
Guatemala,Wool (Clean Eq.),0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guatemala,Yams,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guinea,Abaca,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guinea,"Alcohol, Non-Food",1000.0,0.0,1000.0,0.0,0.0,1000,0,0.0,1000,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Guinea,Apples and products,5991.0,0.0,5991.0,0.0,0.0,5991,4993,0.0,998,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.8334167918544484,0.16658320814555166
Guinea,Asses,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guinea,Bananas,221000.0,0.0,0.0,221000.0,0.0,169000,169000,0.0,0,0.0,169000,52000.0,52000.0,-0.0,0.0,0.0,0.7647058823529411,0.23529411764705882
Guinea,Barley and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guinea,Beans,998.0000000000001,0.0,998.0000000000001,0.0,998.0000000000001,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Guinea,Beer,52986.0,0.0,12711.0,40000.0,0.0,52986,32991,275.0,19995,0.0,40275,-275.0,0.0,275.0,0.0,0.0,0.622636168044389,0.3773638319556109
Guinea,"Beverages, Alcoholic",1992.0,0.0,1992.0,0.0,0.0,1992,996,0.0,996,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5
Guinea,"Beverages, Fermented",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guinea,Bovine Meat,106981.0,0.0,0.0,105000.0,0.0,106981,106981,3962.0,0,0.0,106981,-1981.0,0.0,1981.0,0.0,0.0,1.0,0.0
Guinea,Buffaloes,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guinea,"Butter, Ghee",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guinea,"Camelids, other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Guinea,Camels,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
